"ITEM_SEQ","ENTP_NO","ENTP_NAME","ENTP_SEQ","INDUTY_CLASS_CODE","ITEM_NAME","SN","ITEM_PERMIT_DATE","INGR_CODE","INGR_KOR_NAME","MATERIAL_QTY","TOTQY_SEQ"
"202300134","1325","제이더블유신약(주)","19560016","A0","듀얼테라정30/2.5밀리그램","1","2023-01-06","M252107","에스암로디핀베실산염2.5수화물","","2"
"202300135","1351","환인제약(주)","19570014","A0","듀카포지정30/2.5밀리그램","1","2023-01-06","M258703","피마사르탄칼륨삼수화물","","1"
"202300135","1351","환인제약(주)","19570014","A0","듀카포지정30/2.5밀리그램","1","2023-01-06","M252107","에스암로디핀베실산염2.5수화물","","2"
"202300136","1396","(주)일화","19600002","A0","듀카디핀정30/2.5밀리그램","1","2023-01-06","M258703","피마사르탄칼륨삼수화물","","1"
"202300136","1396","(주)일화","19600002","A0","듀카디핀정30/2.5밀리그램","1","2023-01-06","M252107","에스암로디핀베실산염2.5수화물","","2"
"202300137","2423","(주)씨티씨바이오","20040011","A0","듀이젠정30/2.5밀리그램(피마사르탄칼륨삼수화물, 에스암로디핀베실산염)","1","2023-01-06","M258703","피마사르탄칼륨삼수화물","","1"
"202300137","2423","(주)씨티씨바이오","20040011","A0","듀이젠정30/2.5밀리그램(피마사르탄칼륨삼수화물, 에스암로디핀베실산염)","1","2023-01-06","M252107","에스암로디핀베실산염2.5수화물","","2"
"202300138","1324","삼진제약(주)","19560011","A0","피마듀오정30/2.5밀리그램","1","2023-01-06","M258703","피마사르탄칼륨삼수화물","","1"
"202300138","1324","삼진제약(주)","19560011","A0","피마듀오정30/2.5밀리그램","1","2023-01-06","M252107","에스암로디핀베실산염2.5수화물","","2"
"202300139","1881","한국프라임제약(주)","19950015","A0","피마듀엣정30/2.5밀리그램","1","2023-01-06","M258703","피마사르탄칼륨삼수화물","","1"
"202300139","1881","한국프라임제약(주)","19950015","A0","피마듀엣정30/2.5밀리그램","1","2023-01-06","M252107","에스암로디핀베실산염2.5수화물","","2"
"202300140","6163","건일바이오팜주식회사","2021003442","A0","건카브정30/2.5밀리그램","1","2023-01-06","M258703","피마사르탄칼륨삼수화물","","1"
"202300140","6163","건일바이오팜주식회사","2021003442","A0","건카브정30/2.5밀리그램","1","2023-01-06","M252107","에스암로디핀베실산염2.5수화물","","2"
"202300141","1437","영풍제약(주)","19630009","A0","암디카브큐정30/2.5밀리그램","1","2023-01-06","M258703","피마사르탄칼륨삼수화물","","1"
"202300141","1437","영풍제약(주)","19630009","A0","암디카브큐정30/2.5밀리그램","1","2023-01-06","M252107","에스암로디핀베실산염2.5수화물","","2"
"202300142","1526","대우제약(주)","19710009","A0","글리플로엠서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300142","1526","대우제약(주)","19710009","A0","글리플로엠서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300143","1327","동광제약(주)","19560001","A0","다플로엠서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300143","1327","동광제약(주)","19560001","A0","다플로엠서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300144","1729","유니메드제약(주)","19900019","A0","슈가파듀오서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300144","1729","유니메드제약(주)","19900019","A0","슈가파듀오서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300145","1455","구주제약(주)","19640018","A0","다파리진듀오서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300145","1455","구주제약(주)","19640018","A0","다파리진듀오서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300146","1673","(주)경보제약","19870008","A0","다파칸메트서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300146","1673","(주)경보제약","19870008","A0","다파칸메트서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300147","1367","알보젠코리아(주)","19580003","A0","젠시가메트서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300147","1367","알보젠코리아(주)","19580003","A0","젠시가메트서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300148","1331","동화약품(주)","19570006","A0","포시플듀오서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300148","1331","동화약품(주)","19570006","A0","포시플듀오서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300149","1487","(주)팜젠사이언스","19670002","A0","다플로진듀오서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300149","1487","(주)팜젠사이언스","19670002","A0","다플로진듀오서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300150","1549","에이치엘비제약(주)","19720011","A0","다파엘듀오서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300150","1549","에이치엘비제약(주)","19720011","A0","다파엘듀오서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300151","1666","한국휴텍스제약(주)","19860001","A0","당듀오서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300151","1666","한국휴텍스제약(주)","19860001","A0","당듀오서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300152","1421","영진약품(주)","19620008","A0","영진다듀서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300152","1421","영진약품(주)","19620008","A0","영진다듀서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300153","1335","삼천당제약(주)","19570010","A0","에스포가듀오서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300153","1335","삼천당제약(주)","19570010","A0","에스포가듀오서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300154","1324","삼진제약(주)","19560011","A0","다포진엠서방정10/1000밀리그램","1","2023-01-06","M268403","다파글리플로진무수유당혼합물","","1"
"202300154","1324","삼진제약(주)","19560011","A0","다포진엠서방정10/1000밀리그램","1","2023-01-06","M244179","메트포르민염산염","","2"
"202300155","1410","대화제약(주)","19610006","A0","올리스탯정60밀리그램(오르리스타트)","1","2023-01-06","M092754","오르리스타트","","1"
"202300156","1439","(주)씨엠지제약","19640004","A0","올리원정60밀리그램(오르리스타트)","1","2023-01-06","M092754","오르리스타트","","1"
"202300157","1854","대한뉴팜(주)","19940044","A0","제로비정60밀리그램(오르리스타트)","1","2023-01-06","M092754","오르리스타트","","1"
"202300158","1371","하나제약(주)","19580012","A0","라이트슬림정60밀리그램(오르리스타트)","1","2023-01-06","M092754","오르리스타트","","1"
"202300159","1450","원광제약(주)","19640014","A0","제로원정60밀리그램(오르리스타트)","1","2023-01-06","M092754","오르리스타트","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","1","2023-01-09","M282715","진피(陳皮)","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","2","2023-01-09","M040629","탄산마그네슘","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","3","2023-01-09","M040040","합성규산알루미늄","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","4","2023-01-09","M262289","디아스타제·프로테아제·셀룰라제2000II","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","5","2023-01-09","M050036","육계","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","6","2023-01-09","M040811","회향","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","7","2023-01-09","M040486","육두구","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","8","2023-01-09","M040527","정향","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","9","2023-01-09","M040010","겐티아나","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","10","2023-01-09","M040018","고목","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","11","2023-01-09","M207094","탄산수소나트륨","","1"
"202300164","1703","한솔신약(주)","19890010","A0","속크린에프과립","12","2023-01-09","M040634","침강탄산칼슘","","1"
"202300165","1341","경남제약(주)","19570018","A0","판테뉴크림(D-판테놀)","1","2023-01-09","M202582","D-판테놀","","1"
"202300167","379","(주)유앤생명과학","20193060","A0","란소앤정30/600밀리그램","1","2023-01-09","M085578","란소프라졸","","1"
"202300167","379","(주)유앤생명과학","20193060","A0","란소앤정30/600밀리그램","2","2023-01-09","M040634","침강탄산칼슘","","1"
"202300168","1729","유니메드제약(주)","19900019","A0","란탄듀오정30/600밀리그램","1","2023-01-09","M085578","란소프라졸","","1"
"202300168","1729","유니메드제약(주)","19900019","A0","란탄듀오정30/600밀리그램","2","2023-01-09","M040634","침강탄산칼슘","","1"
"202300169","1371","하나제약(주)","19580012","A0","란사톤듀오정30/600밀리그램(란소프라졸, 침강탄산칼슘)","1","2023-01-09","M085578","란소프라졸","","1"
"202300169","1371","하나제약(주)","19580012","A0","란사톤듀오정30/600밀리그램(란소프라졸, 침강탄산칼슘)","2","2023-01-09","M040634","침강탄산칼슘","","1"
"202300170","1455","구주제약(주)","19640018","A0","란소듀오정30/600밀리그램","1","2023-01-09","M085578","란소프라졸","","1"
"202300170","1455","구주제약(주)","19640018","A0","란소듀오정30/600밀리그램","2","2023-01-09","M040634","침강탄산칼슘","","1"
"202300171","1326","한국유니온제약(주)","19560010","A0","뉴란소엑스정30/600밀리그램","1","2023-01-09","M085578","란소프라졸","","1"
"202300171","1326","한국유니온제약(주)","19560010","A0","뉴란소엑스정30/600밀리그램","2","2023-01-09","M040634","침강탄산칼슘","","1"
"202300176","1326","한국유니온제약(주)","19560010","A0","다파씨글로정10/100밀리그램(다파글리플로진프로판디올수화물,시타글립틴인산염수화물)","1","2023-01-09","M258339","다파글리플로진프로판디올수화물","","1"
"202300176","1326","한국유니온제약(주)","19560010","A0","다파씨글로정10/100밀리그램(다파글리플로진프로판디올수화물,시타글립틴인산염수화물)","1","2023-01-09","M251915","시타글립틴인산염수화물","","2"
"202300177","1476","명문제약(주)","19660002","A0","란스타정30/600밀리그램","1","2023-01-09","M085578","란소프라졸","","1"
"202300177","1476","명문제약(주)","19660002","A0","란스타정30/600밀리그램","2","2023-01-09","M040634","침강탄산칼슘","","1"
"202300187","2283","성원애드콕제약(주)","20020010","A0","포다시정10/100밀리그램","1","2023-01-10","M258339","다파글리플로진프로판디올수화물","","1"
"202300187","2283","성원애드콕제약(주)","20020010","A0","포다시정10/100밀리그램","1","2023-01-10","M251915","시타글립틴인산염수화물","","2"
"202300188","1475","지엘파마(주)","19650018","A0","다파스타정10/100밀리그램","1","2023-01-10","M258339","다파글리플로진프로판디올수화물","","1"
"202300188","1475","지엘파마(주)","19650018","A0","다파스타정10/100밀리그램","1","2023-01-10","M251915","시타글립틴인산염수화물","","2"
"202300190","1459","(주)종근당","19650001","A0","테노포벨에이정(테노포비르알라페나미드숙신산염)","1","2023-01-10","M279141","테노포비르알라페나미드숙신산염","","1"
"202300191","1394","(주)유영제약","19600016","A0","유다파듀오서방정10/1000밀리그램","1","2023-01-10","M244179","메트포르민염산염","","1"
"202300191","1394","(주)유영제약","19600016","A0","유다파듀오서방정10/1000밀리그램","1","2023-01-10","M258339","다파글리플로진프로판디올수화물","","2"
"202300192","1394","(주)유영제약","19600016","A0","유다파듀오서방정10/500밀리그램","1","2023-01-10","M244179","메트포르민염산염","","1"
"202300192","1394","(주)유영제약","19600016","A0","유다파듀오서방정10/500밀리그램","1","2023-01-10","M258339","다파글리플로진프로판디올수화물","","2"
